source_index,Company Name,Rating,raw_review_text,Nhãn thật,Baseline,Threshold 0.30,P(Negative),Cặp nhầm,Nhóm tín hiệu,Độ chắc chắn lỗi
314,Bosch Global Software Technologies Company Limited,3,"Môi trường tốt . Môi trường tốt, lương thưởng cạnh tranh, đồng nghiệp thân thiện
Không có OT hoặc rất ít khi OT, hình như có chính sách cho OT riêng thì phải mới vô chưa hỏi kỹ . Chưa thấy có gì là không thích cả vì mới vào làm cho công ty",Neutral,Positive,Positive,0.004683765450225543,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.9953162345497745
1512,FPT Software,3,"Good environment . Flexible work time policy
More opportunities to change projects to match personal skills and career path
Shouldn't OT if there isn't other way. Because OT makes employees decrease performance. . Rate employee performance more clearly in OKR
Shouldn't minus monthly bonus of employees when they have PTO, because everyone has legal days off according to labor law",Neutral,Positive,Positive,0.005107162730560306,Neutral → Positive,Từ lóng / ngữ cảnh ngành IT,0.9948928372694397
1418,FPT Software,3,"Tốt cho người mới . Môi trường làm việc chuyên nghiệp và năng động, với cơ hội được làm việc trong các dự án lớn và có cơ hội học hỏi, phát triển bản thân.
Chính sách làm thêm giờ tại có thể gây không hài lòng vì thiếu sự minh bạch hoặc không công bằng trong cách tính toán và chi trả. . Cần có một chính sách minh bạch, công bằng và rõ ràng hơn về việc tính giờ làm thêm và bồi thường. Công ty nên đưa ra các khoản hỗ trợ hoặc ngày nghỉ bù phù hợp để tạo sự thoải mái cho nhân viên.",Neutral,Positive,Positive,0.005646112077370255,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.9943538879226298
7954,VNG Corporation,3,"Tuỳ business, CLS thì đang khó khăn, khá ép nhân viên . Công ty lớn nên các chính sách như phụ cấp cơm trưa, quà các dịp lễ, bảo hiểm sức khoẻ, kiểm tra sức khoẻ hàng năm tốt. Nhưng gần đây bị cắt giảm nhiều.
Công việc cần thì phải tự OT, DEV luôn phải mang laptop kể cả nghỉ phép hay team building. Cần thì nửa đêm cũng bị gọi dậy để support KH. . Cần có kế hoạch phải triển phù hợp hơn, nếu không muốn tuyển thêm người thì nên tập trung vào những cái chính cần phát triển thay vì ép nhân viên làm một lúc nhiều dự án và dự án nào cũng yêu cần release nhanh.",Neutral,Positive,Positive,0.007024909187678908,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.992975090812321
3190,FPT Software,3,"nice company . fun company culture
big company,great place to receive good training. . To much OT.
Company position is in district 9, which is too far from city's center.
Bad food.",Neutral,Positive,Positive,0.007482546320357202,Neutral → Positive,Từ lóng / ngữ cảnh ngành IT,0.9925174536796428
1442,FPT Software,3,"Môi trường phát triển tốt cho người mới . - Công ty lớn có nhiều dự án thử thách để phát triển bản thân
- Đồng nghiệp hòa đồng, thân thiện, giúp đỡ nhau trong công việc
Được trả lương đủ với time OT tùy dự án. Các dự án làm cho công ty Nhật Bản thường sẽ OT nhiều hơn. . - Mức lương tăng theo bậc nên khá ít, cần cải thiện
- Có thêm nhiều phúc lợi cho nhân viên, thưởng những ngày lễ",Neutral,Positive,Positive,0.0076214195492381185,Neutral → Positive,Từ lóng / ngữ cảnh ngành IT,0.9923785804507619
3970,Hitachi Digital Services,3,"Môi trường ổn định, thân thiện, phúc lợi tốt, có nhiều loại trợ cấp, lương thấp . Môi trường ổn định, thân thiện, phúc lợi tốt, có nhiều loại trợ cấp
phù hợp cho người lâu năm
Hài lòng với OT . lương thấp
công việc quá ổn định, ít thay đổi
Ít có sự luân chuyển nhân sự giữa cái project",Neutral,Positive,Positive,0.0076225535859190015,Neutral → Positive,Từ lóng / ngữ cảnh ngành IT,0.992377446414081
2980,FPT Software,3,"Môi trường ok . Môi trường open, các sếp quan tâm tạo điều kiện để nhân viên phát triển, sự công bằng trong công việc
Được trả OTđúng và đủ, Được trả OTđúng và đủ, Được trả OTđúng và đủ . đối với môi trường ORDC (offshore của khách hàng): chưa phát huy được tối đa năng lực technical của nhân viên, base vào technical của khách hàng nhiều, lương chưa canh tranh, đôi lúc bị áp đặt và làm 1 số việc dưới khả năng, cần được tạo điều kiện tốt hơn nữa",Neutral,Positive,Positive,0.008566126490592867,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.9914338735094071
3299,FPT Software,3,"Môi trường làm việc tốt, năng động . Nhân viên và xếp gần gũi như anh em, cơ hội thăng tiến rất nhiều hầu như không cần phải cạnh tranh với bất kỳ ai, đặc biệt có rất nhiều trip đi nước ngoài . Benefit so với mặt bằng chung chỉ ở mức trung bình nên dễ mất người giỏi.",Neutral,Positive,Positive,0.00916531364583879,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.9908346863541612
7330,Techbase Vietnam,3,"Môi trường ổn . Môi trường làm việc thoải mái. Không OT
Có thời gian để research và nghiên cứu
Chế độ tốt
Không có OT. Khi OT được trả đầy đủ. Lương OT được trả theo luật Lao Động Việt Nam . Họp khá nhiều
Chưa có policy về hỗ trợ kỹ thuật cho member",Neutral,Positive,Positive,0.009333551382210798,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.9906664486177892
3249,FPT Software,3,"Môi trường làm việc FPT . Ngay khi vừa đặt chân đến toàn nhà FPT, mình thực sự rất thích nơi làm việc ấy, sạch, đẹp và rất hiện đại. Ở FPT có một thứ văn hóa mà họ gọi là STco, mình thích gọi những người anh em ở đó là...bựa. Họ làm việc hăng say và quay tay trên bàn phím cho đến khi hoàn thành công việc mới thôi. Sau giờ làm việc, họ hát hò, tiệc tùng. Còn gì thú vị hơn khi ngồi rượu chè với anh em đồng nghiệp rồi mang đàn ra chơi các bài nhạc chế và cùng hát với nhau. . Về mặt bằng chung, lương ở FPT có phần hơi thấp so với các cty phần mềm khác.",Neutral,Positive,Positive,0.009677693847653745,Neutral → Positive,Sắc thái hoặc ngữ cảnh chưa rõ,0.9903223061523463
5054,Mcredit - Công ty Tài chính TNHH MB Shinsei,3,"Môi trường làm việc thoải mái . có nhiều khu vui chơi giải trí như bi-a, pantry,...
dự án t làm chưa phải ot bao giờ nên rất hài lòng về ché độ ot@@ . chỉ có mỗi cái là nhà xe hơi chật, bàn ghế ngồi hơi chật một xíu",Neutral,Positive,Positive,0.010025407025096123,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.9899745929749039
2542,FPT Software,3,"Môi trường làm việc thoải mái . Môi trường làm việc thoải mái, năng động.
Văn phòng đẹp
Chế độ OT hợp lý. Đúng với luật lao động của nhà nước. . I can't find don't like things.
Because everything was cool and awesome.",Neutral,Positive,Positive,0.01024825273235149,Neutral → Positive,Từ lóng / ngữ cảnh ngành IT,0.9897517472676485
2774,FPT Software,3,"môi trường tốt . văn phòng đẹp, chế độ tốt nhiều khu giải trí cho nhân viên . Lương thấp, hỗ trợ bữa trưa ít, đồ ăn căn tin ngày càng dỡ. Các dự án hầu như đều có OT. Sức ép từ phía trên liên tục dồn xuống.",Neutral,Positive,Positive,0.010807244491288443,Neutral → Positive,Từ lóng / ngữ cảnh ngành IT,0.9891927555087116
7129,SmartOSC,3,"Tốt cho người trẻ . Công ty làm việc với nhiều đối tác nước ngoài lớn, là cơ hội để người trẻ trau dồi kinh nghiệm.
Chế độ OT công ty đưa ra tốt, cách tính thời gian hợp lý. . Nếu có thể tổ chức được bếp ăn riêng cho nhân viên sẽ giúp cả công ty và nhân viên tiết kiệm được thời gian và tiền bạc, cũng như kiểm soát được chất lượng thức ăn và nâng cao sức khỏe người lao động.",Neutral,Positive,Positive,0.011263015347745556,Neutral → Positive,Từ lóng / ngữ cảnh ngành IT,0.9887369846522545
7502,Trobz,3,"Môi trường ổn, lương hơi thấp . Môi trường làm việc khá thoải mái, ít drama, mọi người cũng tận tình hỗ trợ nhau
Ít OT. Nếu có thì cũng trả khá sòng phẳng, cũng được . Mức lương hơi thấp so với mặt bằng chung các công ty khác",Neutral,Positive,Positive,0.011341394511488676,Neutral → Positive,Từ lóng / ngữ cảnh ngành IT,0.9886586054885114
5147,MSB,3,"Công ty tốt nhưng cần cải thiện môi trường làm việc . Đồng nghiệp và sếp tốt, thân thiện hỗ trợ nhiệt tình
Có tiền OT, có kế hoạch OT. Tiền OT có quy định. Không phải OT nhiều . Nên cấm hút thuốc lá điện tử trong văn phòng. Văn phòng có phụ nữ có thai nên cấm thuốc lá điện tử. Rất nhiều anh em hút thuốc nhả khói. Không khí đặc quánh rất khó thở",Neutral,Positive,Positive,0.011608350119400116,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.9883916498805999
3126,FPT Software,3,"Môi trường tốt . Môi trường tốt cho người mới vào nghề, thực tập sinh. . Khi dự án OT thì hơi nhiều áp lực
Đôi lúc có vài PM chưa có nhiều kinh nghiệm nên quản lý hơi rối
OT đôi lúc hơi nhiều mà chế độ hậu đãi chưa cao lắm",Neutral,Positive,Positive,0.012684605998453604,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.9873153940015464
2625,FPT Software,3,"môi trường làm việc thoải mái . văn phòng rộng rãi. có chỗ để xe miễn phí, có chỗ nghỉ qua đêm khi OT
trả lương đầy đủ, tính thời gian ot rõ ràng. tiền ot tra tháng ngay tiếp theo . máy tính cấu hình thấp.
màn hình máy tính nhỏ
ít cơ hội thăng tiến",Neutral,Positive,Positive,0.01271468048492458,Neutral → Positive,Từ lóng / ngữ cảnh ngành IT,0.9872853195150754
426,Bosch Global Software Technologies Company Limited,3,"Môi trường làm việc thân thiện, thoải mái. . - Văn phòng làm việc rộng rãi.
- Giờ làm việc thoải mái, có thể work from home..
- Đồng nghiệp, sếp thân thiện.
Công ty không bắt buộc OT nhưng còn tùy theo từng dự án. . - Meeting nhiều không cần thiết, không mang lại giá trị cụ thể, lãng phí thời gian.",Neutral,Positive,Positive,0.013410670316934898,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.9865893296830651
3244,FPT Software,3,"Văn hóa con người . Văn phòng FPT nằm xa khu đô thị, và có nhiều cây cối. Làm việc rất tốt.
Văn hóa coi trọng và đối xử người với người rất tốt. Anh em làm việc như người trong gia đình với nhau. Tình cảm giữa người với người cảm thông nhau làm giảm hết các áp lực trong cuộc sống. Đi làm là một niềm vui khi có rất nhiều con người đang chào đón bạn.
Dịch vụ đưa đón xe bus tới công ty hằng ngày rất tốt.
Ăn uống có căn tin hàng ngày.
Admin và mọi người support nhau rất tốt, có một ban văn nghệ đoàn thể để cổ vũ cho nhân viên và tạo ra môi trường kết nối giữa người và người. . Công ty cần tăng thưởng giá trị của nhân viên, bonus và healthy care để nhân viên được làm việc tốt hơn.
Con người quá thân thiết nên khó phạt, quá nể trọng nhau.
Giá trị của mỗi cá nhân khác nhau nhưng thưởng thì khá giống nhau làm cho nhân viên giỏi bỏ đi.
Công ty quá xa nơi ở, đi lại chiếm hơn 2h mỗi ngày.",Neutral,Positive,Positive,0.013881634543880797,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.9861183654561192
945,ekino Vietnam,3,"Cty khá nhiều nhân viên trẻ đẹp . Cty khá năng động vì người trẻ rất nhiều. Tạo một không khí vui tươi cho môi trường làm việc. Cty cũng có benefit khá rõ ràng, bạn làm càng lâu và cống hiến càng nhiều thì bạn sẽ có quà rất to vào các ngày lễ trong năm. Một vài anh chị làm trên 15 năm không những được quà cho mình, mà còn cho gia đình luôn nhe.
Cơ sở vật chất đã cải thiện vào những tháng gần đây, văn phòng không còn mùi nữa. Nhân viên có thể tập trung vào công việc dễ hơn. Kèm theo đó là Wi-Fi khá mạnh nhe, trưa xem phim 4k vô tư luôn. Mình cho 10 điểm.
Cty chưa có chế độ OT cụ thể. Cần cải thiện thêm về điều này. . Dạo này cty có kha khá junior vào. Sau 2 tháng probation, dường như các bạn còn khá mơ hồ về career path và vị trí của mình trong cty. Nên tôi có một vài thông tin và gợi ý cần cải thiện như sau:
Ekino là một Outsourcing technology company, họ có được lợi nhuận trong lĩnh vực CNTT thông qua việc cho thuê nhân lực bán thời gian (part time) hoặc toàn thời gian (full time), không phải từ một product cụ thể. Những internal product chủ yếu để show off những giải pháp và kỹ năng từ những nhân lực đang có, và dùng để tìm contract về cho cty.
Career path của bạn không xây dựng dựa trên Ekino, mà được xây dựng dựa trên những client đang thuê bạn. Mỗi client đều hoàn toàn khác nhau về domain, techstack, mindset, working style, ... Vậy nên, tuy chung một cty nhưng career path không phải ai cũng như nhau. Bạn cũng nên dành thời gian tìm hiểu client của mình nhiều hơn.
Số lượng senior thì ít trong khi junior thì nhiều. Lực lượng lao động chính lại là các junior. Senior không trực tiếp tham gia vào một dự án cụ thể mà đa số đi support các junior ở nhiều project khác nhau. Nên đôi khi sẽ thấy họ khá lao lực và career path thì không phát triển gì thêm.
Kèm theo đó, Ekino có một vài buổi seminar về các công nghệ mới. Nhưng, các buổi ấy thường vào giờ trưa, các nhân viên không tiếp thu được gì nhiều, còn gây ra giảm năng suất vào buổi chiều. Cty nên nghiên cứu lại.",Neutral,Positive,Positive,0.014651006193334636,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.9853489938066654
